"$ \overline{\rho}$","$ \widetilde{u_1}$","$ \widetilde{u_2}$","$ \widetilde{T}$","$ \overline{p}$","$ \overline{\mu} $","$ \rho'$","$ T'$","$ p' $","$ \tau_{11}$","$ \tau_{12}$","$ \tau_{22}$","$ \tau_{33}$","$ \tau_{13}$","$ \tau_{23}$","$ \widetilde{u_3}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_2}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_2}$","$ \frac{\partial \widetilde{T}}{\partial x_1}$","$ \frac{\partial \widetilde{T}}{\partial x_2}$","$ \frac{\partial \overline{p}}{\partial x_1}$","$ \frac{\partial \overline{p}}{\partial x_2}$","$ S_{12}\left(\widetilde{u}\right)$","$ \Omega_{12}\left(\widetilde{u}\right)$","$  \left|\left| \vec{\widetilde{u}}\right|\right| $","$ \alpha_3 $","$ I_t$","$ I_{t,\tau}$","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.945864,0.711606,-1.45297,1.01412,11.549,1.61202e-05,0.00283367,0.00240061,0.0144655,-0.00601139,-0.00234415,-0.0095886,-0.00521931,5.39097e-05,0.000166675,-0.00237338,0.737181,0.390502,-1.30015,-0.747177,-0.0310228,-0.0189235,0.127769,-0.0569006,-0.454824,0.845326,1.61787,-0.019467,1000,0.00760717,1,0.402043,1.26,-0.349243,0
0.945851,0.711219,-1.45223,1.01414,11.549,1.61204e-05,0.00283607,0.0024027,0.0144793,-0.0060418,-0.00235374,-0.00963628,-0.00524358,4.44489e-05,0.000152935,-0.00233145,0.727973,0.38399,-1.28596,-0.738003,-0.0306611,-0.0187437,0.126154,-0.0578173,-0.450984,0.834974,1.61704,-0.0194672,1000,0.00764483,1,0.40304,1.26,-0.35024,0
0.945839,0.71084,-1.4515,1.01416,11.5491,1.61206e-05,0.0028382,0.00240461,0.014492,-0.00607378,-0.00236187,-0.00968224,-0.00526833,3.60807e-05,0.000136349,-0.00228458,0.717895,0.376303,-1.2712,-0.727947,-0.0302897,-0.0185448,0.124924,-0.0585824,-0.447451,0.823754,1.61621,-0.0194674,1000,0.00768226,1,0.404038,1.26,-0.351238,0
0.945826,0.710468,-1.45078,1.01418,11.5492,1.61209e-05,0.00284005,0.00240631,0.0145041,-0.00610743,-0.00236889,-0.00972562,-0.00529245,2.91904e-05,0.000118338,-0.00224214,0.707946,0.368402,-1.25776,-0.718104,-0.02991,-0.0183225,0.12415,-0.0589132,-0.44468,0.813081,1.6154,-0.0194676,1000,0.0077188,1,0.405036,1.26,-0.352236,0
0.945814,0.710104,-1.45006,1.0142,11.5492,1.61211e-05,0.00284163,0.00240773,0.0145164,-0.00614329,-0.00237516,-0.00976435,-0.00531342,2.44033e-05,0.000100261,-0.00221577,0.700346,0.362049,-1.24934,-0.710522,-0.0296225,-0.0181346,0.123895,-0.0593264,-0.443647,0.805696,1.6146,-0.0194677,1000,0.00775302,1,0.406033,1.26,-0.353233,0
0.945802,0.709745,-1.44936,1.01421,11.5493,1.61213e-05,0.00284307,0.00240894,0.0145298,-0.00618042,-0.0023813,-0.00979893,-0.00533057,2.10937e-05,8.31085e-05,-0.00220611,0.695579,0.3577,-1.24628,-0.705873,-0.0295028,-0.0180212,0.123541,-0.0595154,-0.44429,0.801991,1.61381,-0.0194678,1000,0.0077847,1,0.407031,1.26,-0.354231,0
0.945791,0.709389,-1.44865,1.01423,11.5493,1.61215e-05,0.00284448,0.00241003,0.0145448,-0.0062187,-0.00238737,-0.0098294,-0.00534401,1.87929e-05,6.73684e-05,-0.00221498,0.694601,0.355664,-1.24966,-0.70493,-0.0295827,-0.0179963,0.123162,-0.0598075,-0.446998,0.802663,1.61302,-0.019468,1000,0.00781385,1,0.408029,1.26,-0.355229,0
0.945779,0.709035,-1.44795,1.01425,11.5494,1.61217e-05,0.0028459,0.00241106,0.0145608,-0.00625768,-0.00239315,-0.00985721,-0.00535528,1.66835e-05,5.29675e-05,-0.00223933,0.697582,0.35599,-1.25956,-0.708021,-0.0298056,-0.0180322,0.122061,-0.0602625,-0.451784,0.807774,1.61223,-0.0194681,1000,0.00784142,1,0.409026,1.26,-0.356226,0
0.945767,0.708678,-1.44724,1.01427,11.5495,1.6122e-05,0.00284728,0.00241199,0.0145775,-0.00629706,-0.00239838,-0.00988385,-0.0053658,1.42411e-05,3.97555e-05,-0.00227761,0.704011,0.358249,-1.27493,-0.714511,-0.0301013,-0.0180952,0.120578,-0.060772,-0.458339,0.816587,1.61144,-0.0194681,1000,0.0078684,1,0.410024,1.26,-0.357224,0
0.945755,0.70832,-1.44652,1.01429,11.5495,1.61222e-05,0.00284852,0.00241279,0.0145938,-0.00633639,-0.00240287,-0.00991039,-0.00537617,1.13552e-05,2.74881e-05,-0.0023292,0.711388,0.361012,-1.29162,-0.721987,-0.0304294,-0.0181802,0.118984,-0.0615194,-0.465306,0.826318,1.61064,-0.0194682,1000,0.0078953,1,0.411022,1.26,-0.358222,0
0.945743,0.707958,-1.4458,1.01431,11.5496,1.61224e-05,0.00284962,0.00241351,0.0146096,-0.0063757,-0.00240661,-0.00993728,-0.00538647,8.33736e-06,1.5823e-05,-0.00239153,0.717028,0.362838,-1.30519,-0.727685,-0.0307881,-0.0182813,0.117316,-0.0620153,-0.471175,0.834014,1.60983,-0.0194683,1000,0.00792236,1,0.412019,1.26,-0.359219,0
0.945731,0.707596,-1.44507,1.01432,11.5496,1.61226e-05,0.00285061,0.00241426,0.0146245,-0.00641528,-0.00240936,-0.00996453,-0.00539603,5.77105e-06,4.72985e-06,-0.00246548,0.719932,0.363246,-1.3137,-0.730686,-0.0311542,-0.0184068,0.115726,-0.0628043,-0.475227,0.838473,1.60902,-0.0194683,1000,0.0079495,1,0.413017,1.26,-0.360217,0
0.945719,0.707234,-1.44434,1.01434,11.5497,1.61228e-05,0.00285157,0.00241513,0.0146392,-0.00645528,-0.00241118,-0.00999224,-0.00540451,4.25326e-06,-5.8869e-06,-0.00254915,0.72211,0.363451,-1.32014,-0.732914,-0.0314683,-0.0185105,0.11436,-0.0633241,-0.478346,0.841797,1.6082,-0.0194684,1000,0.00797673,1,0.414014,1.26,-0.361214,0
0.945707,0.706871,-1.44361,1.01436,11.5498,1.61231e-05,0.00285247,0.00241614,0.014654,-0.00649553,-0.00241208,-0.010021,-0.00541182,4.71918e-06,-1.59786e-05,-0.00264443,0.724667,0.364272,-1.3259,-0.735523,-0.0316822,-0.0185743,0.11314,-0.0637289,-0.480814,0.845085,1.60738,-0.0194684,1000,0.00800427,1,0.415012,1.26,-0.362212,0
0.945695,0.706507,-1.44287,1.01438,11.5498,1.61233e-05,0.00285325,0.00241717,0.0146694,-0.00653555,-0.00241247,-0.0100511,-0.00541851,7.70077e-06,-2.565e-05,-0.00275028,0.726506,0.36491,-1.32932,-0.737362,-0.0318052,-0.0185994,0.112254,-0.0640966,-0.482206,0.847116,1.60656,-0.0194685,1000,0.00803223,1,0.41601,1.26,-0.36321,0
0.945683,0.706143,-1.44214,1.0144,11.5499,1.61235e-05,0.00285384,0.00241816,0.0146855,-0.0065749,-0.00241299,-0.0100819,-0.0054253,1.33443e-05,-3.51241e-05,-0.00286303,0.725983,0.364423,-1.32817,-0.736967,-0.0318505,-0.0185911,0.111437,-0.0640916,-0.481872,0.846295,1.60574,-0.0194685,1000,0.00806034,1,0.417007,1.26,-0.364207,0
0.945671,0.705781,-1.44141,1.01442,11.55,1.61238e-05,0.00285422,0.00241908,0.0147018,-0.00661349,-0.00241397,-0.0101123,-0.00543275,2.16661e-05,-4.46832e-05,-0.00297676,0.723019,0.362369,-1.32307,-0.733989,-0.0317418,-0.0185155,0.110601,-0.0645686,-0.480352,0.842721,1.60492,-0.0194685,1000,0.00808823,1,0.418005,1.26,-0.365205,0
0.945659,0.70542,-1.44068,1.01443,11.55,1.6124e-05,0.00285434,0.00241988,0.0147176,-0.00665185,-0.002415,-0.010142,-0.00544093,3.16787e-05,-5.44354e-05,-0.00308402,0.718707,0.359271,-1.31671,-0.729651,-0.0314053,-0.018314,0.109434,-0.0649027,-0.478719,0.83799,1.60411,-0.0194686,1000,0.00811591,1,0.419003,1.26,-0.366203,0
0.945647,0.705064,-1.43995,1.01445,11.5501,1.61242e-05,0.00285408,0.00242047,0.014732,-0.0066907,-0.00241534,-0.0101706,-0.00544989,4.23016e-05,-6.44661e-05,-0.00317811,0.713481,0.35539,-1.31025,-0.724565,-0.0308499,-0.0180125,0.108025,-0.0656058,-0.477429,0.832818,1.6033,-0.0194686,1000,0.00814346,1,0.42,1.26,-0.3672,0
0.945636,0.704712,-1.43923,1.01447,11.5502,1.61244e-05,0.00285343,0.0024208,0.0147451,-0.00673037,-0.00241489,-0.0101977,-0.0054595,5.24862e-05,-7.47727e-05,-0.00325711,0.707852,0.35092,-1.3042,-0.718925,-0.0301575,-0.0176364,0.106532,-0.0662126,-0.476642,0.827562,1.6025,-0.0194686,1000,0.00817073,1,0.420998,1.26,-0.368198,0
0.945625,0.704364,-1.43852,1.01449,11.5502,1.61246e-05,0.00285239,0.00242074,0.0147573,-0.00677104,-0.00241371,-0.0102225,-0.00547018,6.13111e-05,-8.5122e-05,-0.00331838,0.702694,0.346717,-1.29973,-0.713811,-0.0293622,-0.0172076,0.105206,-0.066648,-0.476505,0.823222,1.60171,-0.0194686,1000,0.0081975,1,0.421995,1.26,-0.369195,0
0.945615,0.704019,-1.4378,1.0145,11.5503,1.61248e-05,0.00285096,0.00242023,0.0147693,-0.00681257,-0.00241204,-0.0102446,-0.00548241,6.78141e-05,-9.48592e-05,-0.0033607,0.699772,0.343956,-1.29914,-0.710918,-0.0285504,-0.0167745,0.104126,-0.0671085,-0.47759,0.821546,1.60092,-0.0194685,1000,0.00822369,1,0.422993,1.26,-0.370193,0
0.945605,0.703677,-1.4371,1.01452,11.5504,1.6125e-05,0.00284926,0.00241925,0.014782,-0.00685457,-0.00241021,-0.0102645,-0.00549587,7.14026e-05,-0.000103169,-0.00338519,0.69977,0.343144,-1.30309,-0.710841,-0.0278413,-0.0163905,0.103364,-0.0672836,-0.479972,0.823117,1.60013,-0.0194685,1000,0.00824934,1,0.423991,1.26,-0.371191,0
0.945596,0.703334,-1.43639,1.01454,11.5504,1.61252e-05,0.00284739,0.00241778,0.0147967,-0.0068966,-0.00240856,-0.0102825,-0.00550983,7.1202e-05,-0.000108818,-0.00339057,0.702439,0.344381,-1.31056,-0.713621,-0.0274045,-0.0161546,0.102904,-0.0674291,-0.483091,0.827472,1.59934,-0.0194684,1000,0.00827428,1,0.424988,1.26,-0.372188,0
0.945586,0.70299,-1.43567,1.01455,11.5505,1.61254e-05,0.00284552,0.002416,0.0148137,-0.00693828,-0.0024073,-0.0102993,-0.00552372,6.81094e-05,-0.0001117,-0.00338304,0.705755,0.346149,-1.31815,-0.716947,-0.0272604,-0.0160614,0.102472,-0.0675041,-0.486001,0.83215,1.59855,-0.0194684,1000,0.00829859,1,0.425986,1.26,-0.373186,0
0.945577,0.702643,-1.43496,1.01457,11.5506,1.61256e-05,0.00284388,0.00241408,0.0148337,-0.0069793,-0.00240665,-0.0103152,-0.00553774,6.26921e-05,-0.000111395,-0.00336532,0.70864,0.347736,-1.32409,-0.719817,-0.0273813,-0.0160886,0.102038,-0.0675006,-0.488179,0.835915,1.59775,-0.0194683,1000,0.00832227,1,0.426984,1.26,-0.374184,0
0.945567,0.702296,-1.43424,1.01459,11.5506,1.61258e-05,0.00284259,0.00241223,0.014857,-0.00701969,-0.00240663,-0.0103299,-0.00555214,5.60716e-05,-0.000108405,-0.0033408,0.710918,0.348862,-1.32858,-0.722132,-0.0276376,-0.0161698,0.101669,-0.0675966,-0.489857,0.838719,1.59695,-0.0194683,1000,0.0083454,1,0.427981,1.26,-0.375181,0
0.945558,0.701948,-1.43351,1.0146,11.5507,1.6126e-05,0.00284171,0.00241057,0.0148836,-0.00705956,-0.00240727,-0.0103436,-0.00556684,4.90048e-05,-0.000103314,-0.00331036,0.712976,0.349682,-1.3325,-0.724273,-0.0279859,-0.0162766,0.101476,-0.0674279,-0.491409,0.841091,1.59615,-0.0194682,1000,0.00836797,1,0.428979,1.26,-0.376179,0
0.945548,0.701598,-1.43279,1.01462,11.5508,1.61262e-05,0.00284121,0.00240918,0.0149132,-0.00709897,-0.00240873,-0.0103561,-0.00558179,4.19825e-05,-9.67776e-05,-0.00327343,0.71523,0.350403,-1.33667,-0.726564,-0.0284914,-0.0164601,0.101543,-0.0672554,-0.493136,0.843539,1.59535,-0.0194682,1000,0.00838992,1,0.429976,1.26,-0.377176,0
0.945538,0.701248,-1.43206,1.01463,11.5508,1.61264e-05,0.00284096,0.00240806,0.0149449,-0.00713803,-0.00241102,-0.0103674,-0.0055972,3.52295e-05,-8.98139e-05,-0.0032308,0.717906,0.351271,-1.34147,-0.729302,-0.0291699,-0.0167368,0.10188,-0.0668713,-0.495101,0.846373,1.59454,-0.0194681,1000,0.00841138,1,0.430974,1.26,-0.378174,0
0.945528,0.700897,-1.43134,1.01465,11.5509,1.61266e-05,0.00284093,0.00240735,0.0149778,-0.00717664,-0.0024145,-0.0103773,-0.00561333,2.88294e-05,-8.3318e-05,-0.00318205,0.721899,0.352833,-1.34857,-0.733238,-0.0299748,-0.0170967,0.102634,-0.0662698,-0.497866,0.8507,1.59373,-0.0194681,1000,0.00843226,1,0.431972,1.26,-0.379172,0
0.945517,0.700544,-1.4306,1.01467,11.551,1.61268e-05,0.00284107,0.00240705,0.0150111,-0.00721476,-0.00241936,-0.0103857,-0.00562961,2.25808e-05,-7.78123e-05,-0.00312857,0.727352,0.355133,-1.35851,-0.738657,-0.030706,-0.0174407,0.10365,-0.065563,-0.501686,0.85682,1.59292,-0.019468,1000,0.00845234,1,0.432969,1.26,-0.380169,0
0.945506,0.700188,-1.42986,1.01469,11.551,1.6127e-05,0.00284132,0.00240716,0.0150448,-0.00725227,-0.00242626,-0.0103914,-0.00564518,1.61517e-05,-7.36063e-05,-0.00307082,0.7349,0.358426,-1.37299,-0.746169,-0.0310924,-0.0176211,0.104814,-0.0645501,-0.50728,0.865706,1.5921,-0.0194679,1000,0.00847087,1,0.433967,1.26,-0.381167,0
0.945495,0.699828,-1.42911,1.0147,11.5511,1.61273e-05,0.00284154,0.00240745,0.0150786,-0.00728914,-0.00243546,-0.0103938,-0.00565992,9.21233e-06,-7.07527e-05,-0.00300967,0.745151,0.363053,-1.39327,-0.756404,-0.0309858,-0.017562,0.105835,-0.0637972,-0.515108,0.878161,1.59127,-0.0194679,1000,0.00848751,1,0.434965,1.26,-0.382165,0
0.945484,0.699463,-1.42835,1.01472,11.5512,1.61275e-05,0.00284157,0.00240771,0.0151119,-0.00732552,-0.00244643,-0.0103934,-0.00567465,1.83092e-06,-6.91491e-05,-0.00294641,0.757404,0.368667,-1.41788,-0.768701,-0.0304749,-0.0172961,0.1063,-0.0631462,-0.524606,0.893273,1.59042,-0.0194678,1000,0.00850276,1,0.435962,1.26,-0.383162,0
0.945473,0.699092,-1.42758,1.01474,11.5512,1.61277e-05,0.00284113,0.00240765,0.0151436,-0.00736158,-0.00245864,-0.0103908,-0.00569058,-5.48244e-06,-6.92656e-05,-0.00288255,0.770155,0.374385,-1.44419,-0.781358,-0.0297148,-0.0169138,0.106021,-0.0629192,-0.534905,0.90929,1.58956,-0.0194677,1000,0.00851724,1,0.43696,1.26,-0.38416,0
0.945463,0.698716,-1.42679,1.01475,11.5513,1.61279e-05,0.00284018,0.00240716,0.0151731,-0.00739776,-0.00247097,-0.0103873,-0.00570802,-1.19505e-05,-7.11149e-05,-0.00282007,0.780848,0.37884,-1.46749,-0.791954,-0.0289769,-0.0165567,0.105064,-0.063037,-0.544324,0.923164,1.58869,-0.0194676,1000,0.00853178,1,0.437957,1.26,-0.385157,0
0.945453,0.698337,-1.426,1.01477,11.5513,1.61281e-05,0.00283861,0.00240615,0.015199,-0.00743453,-0.00248256,-0.0103835,-0.00572682,-1.67094e-05,-7.50914e-05,-0.00276078,0.787452,0.381012,-1.48384,-0.798584,-0.0284223,-0.0163068,0.103527,-0.063287,-0.551415,0.932427,1.58781,-0.0194675,1000,0.00854678,1,0.438955,1.26,-0.386155,0
0.945443,0.697957,-1.4252,1.01479,11.5514,1.61283e-05,0.00283647,0.00240464,0.0152205,-0.00747223,-0.0024929,-0.0103797,-0.00574594,-1.92212e-05,-8.10544e-05,-0.00270607,0.789663,0.380668,-1.49213,-0.800677,-0.0280945,-0.0161751,0.101577,-0.0638336,-0.55573,0.936398,1.58693,-0.0194674,1000,0.00856216,1,0.439953,1.26,-0.387153,0
0.945433,0.697578,-1.4244,1.0148,11.5515,1.61285e-05,0.0028338,0.00240274,0.0152373,-0.0075108,-0.00250202,-0.0103754,-0.00576443,-1.92508e-05,-8.86107e-05,-0.00265694,0.787911,0.378199,-1.49282,-0.798845,-0.0279066,-0.0161056,0.0994309,-0.0643081,-0.557309,0.935507,1.58605,-0.0194673,1000,0.00857752,1,0.44095,1.26,-0.38815,0
0.945423,0.697203,-1.42361,1.01482,11.5515,1.61287e-05,0.00283055,0.00240047,0.0152478,-0.00755013,-0.00251016,-0.0103697,-0.00578174,-1.62518e-05,-9.75898e-05,-0.00261537,0.782846,0.374181,-1.48669,-0.793729,-0.0277624,-0.0160503,0.0972796,-0.0649795,-0.556256,0.930437,1.58517,-0.0194672,1000,0.00859223,1,0.441948,1.26,-0.389148,0
0.945414,0.696832,-1.42282,1.01484,11.5516,1.61289e-05,0.0028268,0.00239799,0.0152522,-0.00758972,-0.00251805,-0.0103617,-0.00579824,-1.08066e-05,-0.000107398,-0.00258056,0.775802,0.369377,-1.47632,-0.786597,-0.0275816,-0.0159595,0.0951812,-0.0655858,-0.55347,0.922846,1.5843,-0.019467,1000,0.00860589,1,0.442946,1.26,-0.390146,0
0.945404,0.696466,-1.42204,1.01485,11.5517,1.61291e-05,0.00282247,0.00239534,0.0152485,-0.00762926,-0.00252627,-0.0103503,-0.00581419,-3.11015e-06,-0.000117635,-0.00255284,0.767598,0.364414,-1.46335,-0.778464,-0.0273317,-0.0158152,0.0931993,-0.0660041,-0.549468,0.913882,1.58343,-0.0194669,1000,0.00861791,1,0.443943,1.26,-0.391143,0
0.945395,0.696105,-1.42126,1.01487,11.5517,1.61292e-05,0.00281761,0.00239258,0.0152359,-0.00766852,-0.00253522,-0.0103351,-0.00582961,5.95813e-06,-0.00012778,-0.00253056,0.759803,0.359906,-1.45102,-0.770634,-0.0270405,-0.0156345,0.0912503,-0.0665274,-0.545559,0.905465,1.58258,-0.0194667,1000,0.00862802,1,0.444941,1.26,-0.392141,0
0.945386,0.695747,-1.4205,1.01488,11.5518,1.61294e-05,0.0028122,0.00238975,0.015214,-0.0077073,-0.00254514,-0.0103156,-0.00584421,1.55617e-05,-0.000137392,-0.00251249,0.753474,0.356419,-1.44131,-0.764291,-0.0267556,-0.0154451,0.0892075,-0.0671066,-0.542448,0.898867,1.58174,-0.0194665,1000,0.00863598,1,0.445938,1.26,-0.393138,0
0.945377,0.695393,-1.41974,1.0149,11.5519,1.61296e-05,0.00280623,0.00238687,0.0151819,-0.00774523,-0.00255619,-0.0102914,-0.00585777,2.48803e-05,-0.000146003,-0.00249838,0.748913,0.354046,-1.43469,-0.759795,-0.0265538,-0.015296,0.0867147,-0.067953,-0.540321,0.894367,1.5809,-0.0194663,1000,0.00864137,1,0.446936,1.26,-0.394136,0
0.945369,0.695041,-1.41898,1.01491,11.5519,1.61298e-05,0.00279982,0.00238399,0.015142,-0.00778217,-0.00256808,-0.0102633,-0.0058706,3.32628e-05,-0.000153449,-0.00248746,0.744734,0.351784,-1.42866,-0.755523,-0.0264418,-0.015198,0.0839669,-0.0691096,-0.538437,0.890221,1.58006,-0.0194662,1000,0.00864464,1,0.447934,1.26,-0.395134,0
0.945361,0.694691,-1.41823,1.01493,11.552,1.613e-05,0.00279307,0.00238115,0.0150953,-0.00781787,-0.00258054,-0.0102316,-0.00588238,3.98455e-05,-0.000159181,-0.00248029,0.73928,0.348799,-1.42012,-0.750127,-0.0263743,-0.0151347,0.0808985,-0.0701309,-0.535659,0.884458,1.57923,-0.019466,1000,0.0086457,1,0.448931,1.26,-0.396131,0
0.945352,0.694345,-1.41749,1.01494,11.5521,1.61302e-05,0.00278616,0.00237835,0.0150447,-0.00785251,-0.00259312,-0.0101972,-0.00589218,4.43687e-05,-0.000163177,-0.00247712,0.731889,0.344518,-1.40778,-0.742737,-0.0262516,-0.0150562,0.0778978,-0.0713341,-0.531632,0.87615,1.57841,-0.0194658,1000,0.00864481,1,0.449929,1.26,-0.397129,0
0.945344,0.694004,-1.41675,1.01496,11.5521,1.61304e-05,0.00277921,0.00237561,0.0149918,-0.00788622,-0.00260562,-0.0101604,-0.00589897,4.6899e-05,-0.000165695,-0.00247891,0.723445,0.339474,-1.39292,-0.734121,-0.0260347,-0.0149296,0.0746584,-0.0725341,-0.526721,0.866196,1.5776,-0.0194656,1000,0.0086419,1,0.450927,1.26,-0.398127,0
0.945336,0.693668,-1.41602,1.01497,11.5522,1.61305e-05,0.00277225,0.00237294,0.0149374,-0.00791879,-0.00261772,-0.0101218,-0.00590232,4.78954e-05,-0.000167374,-0.00248607,0.715684,0.334972,-1.37855,-0.72643,-0.0257328,-0.0147804,0.0712159,-0.0738256,-0.521788,0.85676,1.5768,-0.0194654,1000,0.00863701,1,0.451924,1.26,-0.399124,0
0.945329,0.693335,-1.4153,1.01499,11.5523,1.61307e-05,0.00276524,0.0023703,0.0148816,-0.00795021,-0.00262905,-0.0100827,-0.00590356,4.81372e-05,-0.000168932,-0.00249656,0.709688,0.331551,-1.3664,-0.720346,-0.0253895,-0.0145939,0.0675786,-0.0751905,-0.517423,0.848973,1.57601,-0.0194652,1000,0.00863109,1,0.452922,1.26,-0.400122,0
0.945322,0.693006,-1.41458,1.015,11.5524,1.61309e-05,0.00275806,0.00236767,0.0148239,-0.00798016,-0.00263892,-0.0100447,-0.00590372,4.7857e-05,-0.000170611,-0.00250819,0.704431,0.32885,-1.35517,-0.715212,-0.0250483,-0.0143994,0.0631555,-0.0770001,-0.513162,0.842011,1.57522,-0.019465,1000,0.00862501,1,0.453919,1.26,-0.401119,0
0.945315,0.692679,-1.41387,1.01502,11.5524,1.61311e-05,0.00275064,0.00236497,0.0147644,-0.00800884,-0.002647,-0.0100091,-0.00590348,4.71942e-05,-0.000172385,-0.00251893,0.698428,0.325843,-1.34217,-0.709123,-0.0247467,-0.0141991,0.0587089,-0.0785676,-0.508163,0.834006,1.57444,-0.0194648,1000,0.00861947,1,0.454917,1.26,-0.402117,0
0.945308,0.692356,-1.41317,1.01503,11.5525,1.61312e-05,0.00274288,0.00236216,0.0147033,-0.00803636,-0.00265274,-0.00997636,-0.00590244,4.61162e-05,-0.00017431,-0.00252759,0.690287,0.321693,-1.32586,-0.700999,-0.0245528,-0.014058,0.0542673,-0.0806258,-0.502086,0.823778,1.57366,-0.0194645,1000,0.00861465,1,0.455915,1.26,-0.403115,0
0.945302,0.692038,-1.41247,1.01504,11.5526,1.61314e-05,0.00273482,0.00235926,0.014641,-0.00806306,-0.00265581,-0.00994615,-0.00590008,4.4547e-05,-0.00017659,-0.00253261,0.680123,0.31618,-1.30657,-0.690943,-0.0244847,-0.0139569,0.0498685,-0.0821682,-0.495193,0.811373,1.5729,-0.0194643,1000,0.00861039,1,0.456912,1.26,-0.404112,0
0.945295,0.691725,-1.41179,1.01506,11.5527,1.61316e-05,0.00272658,0.00235634,0.0145784,-0.00808928,-0.00265673,-0.00991718,-0.00589654,4.24315e-05,-0.000179233,-0.00253268,0.669159,0.309927,-1.28658,-0.680063,-0.0244802,-0.0138868,0.0456645,-0.0837718,-0.488324,0.798251,1.57215,-0.0194641,1000,0.00860624,1,0.45791,1.26,-0.40511,0
0.945289,0.69142,-1.41112,1.01507,11.5528,1.61317e-05,0.00271821,0.00235347,0.014516,-0.00811503,-0.00265534,-0.00988864,-0.00589216,3.9403e-05,-0.000182039,-0.00252504,0.65815,0.303065,-1.26743,-0.669065,-0.0244506,-0.0138053,0.0414934,-0.0855147,-0.482181,0.785246,1.57141,-0.0194639,1000,0.00860197,1,0.458907,1.26,-0.406107,0
0.945284,0.691121,-1.41046,1.01509,11.5529,1.61319e-05,0.00270975,0.00235067,0.014454,-0.00814057,-0.00265191,-0.00986011,-0.00588796,3.52577e-05,-0.000184497,-0.00251046,0.648187,0.296456,-1.2507,-0.659198,-0.0243419,-0.013682,0.0373066,-0.0871319,-0.47712,0.773576,1.57068,-0.0194636,1000,0.00859774,1,0.459905,1.26,-0.407105,0
0.945278,0.690828,-1.4098,1.0151,11.5529,1.61321e-05,0.00270116,0.0023479,0.0143922,-0.00816592,-0.00264617,-0.00983167,-0.00588475,2.95686e-05,-0.000185932,-0.0024902,0.639677,0.290273,-1.23702,-0.650671,-0.0241396,-0.0135077,0.0329885,-0.0888411,-0.473374,0.763647,1.56997,-0.0194633,1000,0.00859379,1,0.460903,1.26,-0.408103,0
0.945273,0.690542,-1.40916,1.01511,11.553,1.61322e-05,0.0026924,0.00234511,0.0143307,-0.008191,-0.00263801,-0.00980335,-0.00588283,2.19112e-05,-0.000185721,-0.00246664,0.631965,0.284397,-1.22504,-0.643065,-0.0238876,-0.01331,0.0285867,-0.0906647,-0.470321,0.754718,1.56926,-0.019463,1000,0.00859018,1,0.4619,1.26,-0.4091,0
0.945268,0.690261,-1.40852,1.01513,11.5531,1.61324e-05,0.0026835,0.00234227,0.0142693,-0.00821572,-0.00262788,-0.00977471,-0.00588141,1.23525e-05,-0.00018386,-0.00244213,0.622896,0.277734,-1.21073,-0.634066,-0.0236253,-0.0131084,0.0240589,-0.0924225,-0.466498,0.744233,1.56856,-0.0194627,1000,0.00858649,1,0.462898,1.26,-0.410098,0
0.945264,0.689988,-1.40789,1.01514,11.5532,1.61326e-05,0.00267453,0.00233935,0.0142082,-0.00824013,-0.00261569,-0.00974475,-0.00587928,6.8999e-07,-0.000180153,-0.00241781,0.610101,0.269013,-1.18961,-0.621261,-0.0233134,-0.0128928,0.0196788,-0.094212,-0.460299,0.729312,1.56788,-0.0194624,1000,0.00858201,1,0.463896,1.26,-0.411096,0
0.94526,0.689725,-1.40728,1.01515,11.5533,1.61327e-05,0.00266558,0.00233632,0.0141477,-0.00826443,-0.00260186,-0.00971293,-0.00587606,-1.23324e-05,-0.000175077,-0.00239404,0.59282,0.258005,-1.15997,-0.604041,-0.022843,-0.0125998,0.0152173,-0.09589,-0.450984,0.708989,1.56722,-0.019462,1000,0.00857648,1,0.464893,1.26,-0.412093,0
0.945256,0.689474,-1.40669,1.01516,11.5534,1.61329e-05,0.00265665,0.00233313,0.0140875,-0.00828881,-0.00258635,-0.00967872,-0.00587249,-2.59956e-05,-0.000169013,-0.00237031,0.570299,0.244207,-1.12031,-0.581472,-0.0220782,-0.0121555,0.0108357,-0.097573,-0.438051,0.682257,1.56658,-0.0194616,1000,0.00856995,1,0.465891,1.26,-0.413091,0
0.945253,0.689239,-1.40612,1.01518,11.5535,1.6133e-05,0.00264771,0.0023297,0.0140276,-0.00831345,-0.00256916,-0.00964175,-0.00586993,-3.93458e-05,-0.000162648,-0.0023451,0.542377,0.22769,-1.07024,-0.553599,-0.0209831,-0.0115412,0.00674573,-0.098917,-0.421277,0.648966,1.56596,-0.0194612,1000,0.00856268,1,0.466888,1.26,-0.414088,0
