"$ \overline{\rho}$","$ \widetilde{u_1}$","$ \widetilde{u_2}$","$ \widetilde{T}$","$ \overline{p}$","$ \overline{\mu} $","$ \rho'$","$ T'$","$ p' $","$ \tau_{11}$","$ \tau_{12}$","$ \tau_{22}$","$ \tau_{33}$","$ \tau_{13}$","$ \tau_{23}$","$ \widetilde{u_3}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_2}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_2}$","$ \frac{\partial \widetilde{T}}{\partial x_1}$","$ \frac{\partial \widetilde{T}}{\partial x_2}$","$ \frac{\partial \overline{p}}{\partial x_1}$","$ \frac{\partial \overline{p}}{\partial x_2}$","$ S_{12}\left(\widetilde{u}\right)$","$ \Omega_{12}\left(\widetilde{u}\right)$","$  \left|\left| \vec{\widetilde{u}}\right|\right| $","$ \alpha_3 $","$ I_t$","$ I_{t,\tau}$","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.998043,0.724656,0.736097,1.03298,12.4127,1.63489e-05,0.000555797,0.000337502,0.00917005,-0.00267922,3.66698e-05,-0.00412555,-0.00377495,0.000137015,0.000235785,0.00359318,0.447884,-0.105139,0.311301,-0.44207,-0.00523165,0.00231811,-0.234976,0.0984695,0.103081,-0.20822,1.03295,0.0138445,1000,0.00358699,1,0.380095,-0.3,0.244248,0
0.998038,0.724769,0.736547,1.03298,12.4126,1.63488e-05,0.000555572,0.000337504,0.00916588,-0.00267789,3.53389e-05,-0.00412609,-0.00377264,0.000133309,0.000240996,0.00359026,0.464238,-0.119969,0.329908,-0.458302,-0.00522234,0.00224564,-0.236159,0.0968525,0.104969,-0.224939,1.03335,0.0138484,1000,0.00358608,1,0.381093,-0.3,0.24325,0
0.998032,0.724891,0.737007,1.03298,12.4125,1.63488e-05,0.000555374,0.000337465,0.00916242,-0.00267624,3.37002e-05,-0.00412698,-0.00376776,0.000127761,0.000245392,0.00363379,0.467302,-0.121659,0.33518,-0.461248,-0.00521914,0.00217791,-0.236875,0.0947875,0.10676,-0.22842,1.03376,0.0138524,1000,0.00358431,1,0.38209,-0.3,0.242252,0
0.998027,0.725007,0.737462,1.03297,12.4124,1.63488e-05,0.000555157,0.000337393,0.00915884,-0.00267418,3.09775e-05,-0.00412897,-0.00376136,0.00012068,0.000248748,0.00372394,0.454591,-0.107389,0.324885,-0.448415,-0.00522967,0.0021223,-0.23726,0.092405,0.108748,-0.216137,1.03417,0.0138564,1000,0.00358233,1,0.383088,-0.3,0.241255,0
0.998022,0.725102,0.737898,1.03297,12.4123,1.63488e-05,0.000554869,0.000337297,0.0091544,-0.00267174,2.67838e-05,-0.00413234,-0.00375502,0.000112584,0.000250898,0.00384341,0.431742,-0.0828694,0.304559,-0.425448,-0.0052598,0.00208592,-0.237474,0.0898378,0.110845,-0.193714,1.03454,0.0138604,1000,0.00358081,1,0.384086,-0.3,0.240257,0
0.998016,0.725172,0.73831,1.03297,12.4122,1.63487e-05,0.000554464,0.000337192,0.0091486,-0.00266926,2.11e-05,-0.00413669,-0.0037503,0.000103919,0.00025193,0.00396544,0.407844,-0.0575645,0.282954,-0.401428,-0.00531415,0.00207508,-0.237643,0.0872103,0.112695,-0.170259,1.03489,0.0138645,1000,0.00358024,1,0.385083,-0.3,0.239259,0
0.998012,0.725219,0.7387,1.03297,12.4121,1.63487e-05,0.000553914,0.000337089,0.00914127,-0.00266704,1.42703e-05,-0.00414116,-0.00374864,9.49655e-05,0.00025207,0.00406408,0.38838,-0.0372706,0.265316,-0.38184,-0.00538551,0.00208248,-0.237817,0.0845797,0.114023,-0.151293,1.0352,0.0138685,1000,0.00358085,1,0.386081,-0.3,0.238262,0
0.998007,0.725248,0.739073,1.03297,12.4121,1.63487e-05,0.000553219,0.000336998,0.00913246,-0.00266513,6.88944e-06,-0.00414473,-0.00375094,8.57485e-05,0.000251333,0.00412139,0.373538,-0.0222477,0.251845,-0.366875,-0.00545408,0.00208639,-0.238041,0.0819896,0.114799,-0.137046,1.03549,0.0138726,1000,0.00358258,1,0.387079,-0.3,0.237264,0
0.998002,0.725264,0.739433,1.03296,12.412,1.63487e-05,0.000552396,0.000336921,0.00912241,-0.00266346,-5.13594e-07,-0.00414672,-0.00375682,7.6119e-05,0.000249422,0.00413035,0.36115,-0.0101823,0.240591,-0.354367,-0.00550109,0.00206715,-0.238375,0.0795318,0.115204,-0.125387,1.03575,0.0138766,1000,0.00358501,1,0.388076,-0.3,0.236267,0
0.997998,0.725268,0.739781,1.03296,12.4119,1.63486e-05,0.000551474,0.000336847,0.00911153,-0.00266188,-7.58654e-06,-0.00414694,-0.0037648,6.61445e-05,0.000246058,0.00409259,0.348743,0.00163803,0.229357,-0.341842,-0.00551845,0.00201642,-0.23891,0.0772788,0.115498,-0.11386,1.036,0.0138807,1000,0.00358752,1,0.389074,-0.3,0.235269,0
0.997994,0.72526,0.740114,1.03296,12.4118,1.63486e-05,0.000550492,0.000336757,0.00910043,-0.00266014,-1.40173e-05,-0.00414554,-0.00377277,5.62609e-05,0.000241209,0.00401273,0.33358,0.0161118,0.215604,-0.326567,-0.00550812,0.0019368,-0.239715,0.0753033,0.115858,-0.0997463,1.03624,0.0138847,1000,0.00358937,1,0.390071,-0.3,0.234271,0
0.99799,0.725235,0.740431,1.03296,12.4117,1.63486e-05,0.000549515,0.000336639,0.00908996,-0.00265807,-1.96051e-05,-0.00414292,-0.00377843,4.69558e-05,0.000235052,0.00389455,0.313976,0.0350214,0.197694,-0.306851,-0.00548425,0.0018429,-0.240789,0.0736089,0.116358,-0.0813362,1.03645,0.0138887,1000,0.00358984,1,0.391069,-0.3,0.233274,0
0.997986,0.725189,0.740726,1.03296,12.4117,1.63486e-05,0.0005486,0.0003365,0.00908086,-0.00265601,-2.44993e-05,-0.00413951,-0.0037799,3.84899e-05,0.000227935,0.00374185,0.291994,0.0563137,0.177597,-0.28476,-0.00547102,0.00175856,-0.242042,0.0720911,0.116955,-0.0606417,1.03662,0.0138928,1000,0.00358855,1,0.392067,-0.3,0.232276,0
0.997982,0.725124,0.741,1.03295,12.4116,1.63485e-05,0.000547774,0.000336371,0.00907347,-0.0026549,-2.91514e-05,-0.00413553,-0.00377644,3.09399e-05,0.000220378,0.00356098,0.2733,0.0740869,0.16074,-0.265957,-0.00548625,0.00170175,-0.243359,0.0706269,0.117413,-0.0433265,1.03677,0.0138968,1000,0.00358553,1,0.393064,-0.3,0.231278,0
0.997978,0.725044,0.741259,1.03295,12.4115,1.63485e-05,0.00054703,0.000336276,0.00906756,-0.00265574,-3.38775e-05,-0.00413075,-0.00376814,2.41939e-05,0.000212833,0.00336145,0.262305,0.0835129,0.151187,-0.254853,-0.00552551,0.001669,-0.244699,0.0691666,0.11735,-0.033837,1.0369,0.0139008,1000,0.00358099,1,0.394062,-0.3,0.230281,0
0.997974,0.724959,0.741511,1.03295,12.4115,1.63485e-05,0.000546356,0.000336226,0.00906259,-0.00265889,-3.848e-05,-0.00412449,-0.00375547,1.78001e-05,0.000205369,0.003154,0.257591,0.0859226,0.147318,-0.25003,-0.00556877,0.00164137,-0.246092,0.0677449,0.11662,-0.0306979,1.03702,0.0139048,1000,0.00357491,1,0.39506,-0.3,0.229283,0
0.99797,0.724873,0.741758,1.03295,12.4114,1.63485e-05,0.000545749,0.000336211,0.00905813,-0.00266395,-4.23477e-05,-0.00411602,-0.00373945,1.11323e-05,0.000197801,0.00294828,0.253535,0.0875301,0.143709,-0.245858,-0.00560071,0.00160438,-0.247568,0.0663879,0.11562,-0.0280895,1.03714,0.0139087,1000,0.00356729,1,0.396057,-0.3,0.228286,0
0.997966,0.724783,0.742,1.03295,12.4113,1.63485e-05,0.000545228,0.000336204,0.00905403,-0.00267022,-4.49321e-05,-0.00410501,-0.00372214,3.80544e-06,0.000190108,0.00275063,0.246076,0.0932273,0.136831,-0.238285,-0.00561828,0.0015552,-0.249108,0.0650904,0.115029,-0.021802,1.03725,0.0139126,1000,0.00355856,1,0.397055,-0.3,0.227288,0
0.997962,0.724686,0.742233,1.03295,12.4113,1.63484e-05,0.000544819,0.00033619,0.00905044,-0.00267722,-4.61724e-05,-0.00409191,-0.00370654,-4.23451e-06,0.000182482,0.00256237,0.234965,0.103682,0.126877,-0.227061,-0.00562836,0.00150029,-0.25068,0.0638598,0.11528,-0.0115976,1.03735,0.0139165,1000,0.00354982,1,0.398052,-0.3,0.22629,0
0.997959,0.724575,0.742452,1.03294,12.4112,1.63484e-05,0.000544536,0.000336172,0.00904763,-0.00268481,-4.64791e-05,-0.00407775,-0.00369569,-1.30463e-05,0.000175016,0.00238098,0.220142,0.118802,0.113835,-0.212124,-0.00564347,0.00145082,-0.252277,0.0626775,0.116318,0.00248356,1.03742,0.0139205,1000,0.0035425,1,0.39905,-0.3,0.225293,0
0.997955,0.724446,0.742654,1.03294,12.4111,1.63484e-05,0.000544382,0.000336158,0.00904589,-0.00269292,-4.63605e-05,-0.00406381,-0.00369136,-2.28849e-05,0.000167501,0.00220402,0.198698,0.141086,0.0945389,-0.190563,-0.00567182,0.00141535,-0.253945,0.06161,0.117812,0.0232734,1.03748,0.0139244,1000,0.0035377,1,0.400048,-0.3,0.224295,0
0.997952,0.724291,0.74283,1.03294,12.4111,1.63484e-05,0.000544362,0.000336145,0.00904557,-0.0027014,-4.6122e-05,-0.00405113,-0.00369297,-3.37528e-05,0.00015963,0.00203119,0.167957,0.172959,0.0661052,-0.159715,-0.00570711,0.00138911,-0.255766,0.0607701,0.119532,0.0534271,1.0375,0.0139283,1000,0.00353557,1,0.401045,-0.3,0.223297,0
0.997948,0.7241,0.742971,1.03294,12.411,1.63484e-05,0.000544499,0.000336107,0.00904697,-0.00271002,-4.5681e-05,-0.00404024,-0.00369814,-4.48828e-05,0.00015128,0.00186119,0.130915,0.211413,0.0315163,-0.122562,-0.00573287,0.00135528,-0.25781,0.0601921,0.121464,0.0899481,1.03746,0.0139323,1000,0.00353543,1,0.402043,-0.3,0.2223,0
0.997945,0.72387,0.743076,1.03294,12.411,1.63484e-05,0.000544802,0.000336011,0.00905007,-0.00271841,-4.44981e-05,-0.00403095,-0.00370431,-5.51365e-05,0.000142282,0.00168709,0.0955751,0.248508,-0.0011381,-0.0871178,-0.00573696,0.00130229,-0.259957,0.0597939,0.123685,0.124823,1.03738,0.0139363,1000,0.00353621,1,0.403041,-0.3,0.221302,0
0.997941,0.723607,0.743148,1.03294,12.4109,1.63483e-05,0.000545245,0.000335849,0.00905437,-0.00272593,-4.1867e-05,-0.00402265,-0.00370963,-6.39151e-05,0.000131968,0.00149544,0.0680955,0.278057,-0.0256616,-0.059536,-0.00572373,0.00123348,-0.261927,0.0592418,0.126198,0.151859,1.03725,0.0139403,1000,0.00353686,1,0.404038,-0.3,0.220305,0
0.997938,0.723318,0.743197,1.03294,12.4108,1.63483e-05,0.000545764,0.00033564,0.00905886,-0.0027319,-3.74634e-05,-0.00401488,-0.00371322,-7.14224e-05,0.000119331,0.00127002,0.0483231,0.30006,-0.0422478,-0.0396566,-0.00570782,0.00116337,-0.263413,0.0582078,0.128906,0.171154,1.03708,0.0139444,1000,0.00353672,1,0.405036,-0.3,0.219307,0
0.997934,0.723009,0.743229,1.03294,12.4108,1.63483e-05,0.000546275,0.000335427,0.00906248,-0.00273599,-3.16791e-05,-0.00400763,-0.00371513,-7.80978e-05,0.0001038,0.000997033,0.0322001,0.318367,-0.0550786,-0.0234278,-0.00570155,0.00110486,-0.26431,0.0565749,0.131644,0.186723,1.03689,0.0139484,1000,0.00353571,1,0.406033,-0.3,0.218309,0
0.997931,0.722683,0.743244,1.03293,12.4107,1.63483e-05,0.000546718,0.00033524,0.00906484,-0.00273851,-2.53586e-05,-0.00400123,-0.00371594,-8.40456e-05,8.601e-05,0.000673104,0.0162143,0.336308,-0.0678237,-0.00732272,-0.00570871,0.00105965,-0.264879,0.0545747,0.134242,0.202066,1.03667,0.0139526,1000,0.00353423,1,0.407031,-0.3,0.217312,0
0.997927,0.722338,0.743243,1.03293,12.4107,1.63483e-05,0.000547111,0.000335085,0.0090665,-0.00273981,-1.89468e-05,-0.00399586,-0.00371547,-8.91513e-05,6.71029e-05,0.000303255,-0.000501647,0.354683,-0.0814242,0.00949563,-0.00572327,0.00102129,-0.265483,0.0526581,0.136629,0.218054,1.03643,0.0139567,1000,0.00353238,1,0.408029,-0.3,0.216314,0
0.997924,0.721975,0.743225,1.03293,12.4106,1.63483e-05,0.00054752,0.000334962,0.00906855,-0.00274005,-1.22023e-05,-0.00399124,-0.00371232,-9.37341e-05,4.78234e-05,-9.95397e-05,-0.0166179,0.372274,-0.094498,0.0257283,-0.00573551,0.000976656,-0.266372,0.0510062,0.138888,0.233386,1.03616,0.0139609,1000,0.0035296,1,0.409026,-0.3,0.215316,0
0.997921,0.721596,0.743192,1.03293,12.4106,1.63483e-05,0.000547984,0.000334875,0.00907173,-0.00273937,-4.53772e-06,-0.00398675,-0.00370485,-9.87335e-05,2.80802e-05,-0.000515845,-0.0290345,0.386064,-0.103842,0.0382396,-0.00574656,0.000932548,-0.267494,0.0496558,0.141111,0.244953,1.03587,0.0139651,1000,0.00352511,1,0.410024,-0.3,0.214319,0
0.997918,0.721207,0.743151,1.03293,12.4105,1.63483e-05,0.000548452,0.000334839,0.00907592,-0.00273823,4.36823e-06,-0.00398185,-0.00369279,-0.000105159,7.39813e-06,-0.000922805,-0.0341532,0.392606,-0.105735,0.0434347,-0.00577124,0.000900193,-0.268692,0.0483853,0.143436,0.24917,1.03557,0.0139693,1000,0.00351873,1,0.411022,-0.3,0.213321,0
0.997915,0.720816,0.743109,1.03293,12.4105,1.63482e-05,0.000548829,0.000334854,0.00908027,-0.00273728,1.42411e-05,-0.00397643,-0.00367721,-0.000113449,-1.43993e-05,-0.0012997,-0.0303179,0.390345,-0.0984299,0.0397178,-0.00581885,0.000886722,-0.269868,0.0470216,0.145957,0.244387,1.03527,0.0139735,1000,0.00351097,1,0.412019,-0.3,0.212324,0
0.997912,0.720431,0.743074,1.03293,12.4104,1.63482e-05,0.000549057,0.000334884,0.00908392,-0.00273739,2.42906e-05,-0.00397107,-0.00365972,-0.000123323,-3.69372e-05,-0.00163275,-0.0192568,0.380822,-0.083687,0.0287894,-0.00588271,0.000889306,-0.270933,0.0455137,0.148567,0.232254,1.03498,0.0139778,1000,0.00350285,1,0.413017,-0.3,0.211326,0
0.997909,0.720057,0.743053,1.03293,12.4104,1.63482e-05,0.000549129,0.000334887,0.00908635,-0.00273911,3.35197e-05,-0.00396673,-0.00364131,-0.000134059,-5.95311e-05,-0.00191722,-0.00514332,0.367997,-0.0657199,0.0147653,-0.00594535,0.00088233,-0.271801,0.0437025,0.151139,0.216859,1.0347,0.0139821,1000,0.00349523,1,0.414014,-0.3,0.210328,0
0.997907,0.719697,0.743045,1.03293,12.4103,1.63482e-05,0.00054908,0.00033483,0.0090874,-0.00274248,4.11656e-05,-0.00396411,-0.0036224,-0.000144789,-8.15613e-05,-0.0021558,0.00866317,0.355309,-0.0478164,0.0010708,-0.0059834,0.000854267,-0.27226,0.0415316,0.153746,0.201563,1.03445,0.0139863,1000,0.00348855,1,0.415012,-0.3,0.209331,0
0.997904,0.719349,0.743051,1.03293,12.4103,1.63482e-05,0.000548932,0.000334708,0.00908691,-0.0027472,4.68897e-05,-0.0039634,-0.00360378,-0.000154548,-0.000102406,-0.00235502,0.0220924,0.342846,-0.0300172,-0.0122529,-0.00598156,0.000790767,-0.272149,0.0387736,0.156415,0.186432,1.03421,0.0139906,1000,0.00348307,1,0.41601,-0.3,0.208333,0
0.997902,0.719013,0.74307,1.03293,12.4103,1.63482e-05,0.000548696,0.000334527,0.00908477,-0.00275272,5.05007e-05,-0.00396441,-0.0035867,-0.000162376,-0.000121177,-0.00252181,0.0372095,0.328816,-0.0102745,-0.0272677,-0.00593995,0.000686727,-0.271413,0.0354175,0.159271,0.169545,1.03399,0.0139949,1000,0.00347902,1,0.417007,-0.3,0.207335,0
0.9979,0.718694,0.743106,1.03292,12.4102,1.63482e-05,0.000548384,0.000334292,0.00908101,-0.00275859,5.19298e-05,-0.00396672,-0.0035725,-0.000167635,-0.000137057,-0.00266163,0.0563498,0.311232,0.0136848,-0.0463002,-0.00587045,0.000554943,-0.270141,0.0315567,0.162459,0.148774,1.0338,0.0139992,1000,0.00347657,1,0.418005,-0.3,0.206338,0
0.997898,0.718394,0.743164,1.03292,12.4102,1.63482e-05,0.000548023,0.000334015,0.00907599,-0.00276424,5.15627e-05,-0.00396952,-0.00356187,-0.000170146,-0.000149703,-0.00277867,0.0803426,0.289221,0.0425313,-0.0701968,-0.00579025,0.000413085,-0.268546,0.0274101,0.165876,0.123345,1.03363,0.0140035,1000,0.0034755,1,0.419003,-0.3,0.20534,0
0.997896,0.718118,0.743247,1.03292,12.4102,1.63482e-05,0.000547654,0.00033371,0.00907021,-0.00276894,5.00908e-05,-0.0039719,-0.00355496,-0.000170021,-0.000159181,-0.00287746,0.106486,0.265283,0.0734703,-0.096234,-0.00571644,0.000279369,-0.266812,0.0232022,0.169377,0.0959064,1.0335,0.0140079,1000,0.0034753,1,0.42,-0.3,0.204343,0
0.997895,0.717864,0.743355,1.03292,12.4102,1.63482e-05,0.000547299,0.00033339,0.00906406,-0.00277206,4.79747e-05,-0.00397352,-0.00355226,-0.000167599,-0.000165717,-0.00296307,0.129566,0.244312,0.101202,-0.119215,-0.00566246,0.000166212,-0.265132,0.0190675,0.172757,0.071555,1.0334,0.0140122,1000,0.00347583,1,0.420998,-0.3,0.203345,0
0.997894,0.717628,0.743483,1.03292,12.4101,1.63482e-05,0.00054696,0.000333068,0.00905775,-0.00277341,4.53354e-05,-0.00397453,-0.0035548,-0.000163528,-0.000169621,-0.00303975,0.145468,0.230179,0.121465,-0.135011,-0.00563315,7.93448e-05,-0.263669,0.0151876,0.175822,0.0543568,1.03333,0.0140166,1000,0.00347745,1,0.421995,-0.3,0.202347,0
0.997893,0.717402,0.743622,1.03292,12.4101,1.63482e-05,0.000546637,0.000332763,0.0090515,-0.00277299,4.22899e-05,-0.00397506,-0.00356338,-0.000158653,-0.000171429,-0.00311091,0.152944,0.223979,0.132785,-0.142386,-0.00562971,1.91378e-05,-0.262536,0.0116431,0.178382,0.0455969,1.03327,0.014021,1000,0.00348049,1,0.422993,-0.3,0.20135,0
0.997892,0.717179,0.743764,1.03292,12.4101,1.63482e-05,0.000546342,0.000332496,0.00904565,-0.00277088,3.91905e-05,-0.0039749,-0.00357759,-0.000153841,-0.000172124,-0.00318218,0.15223,0.225364,0.135168,-0.141567,-0.00565212,-1.41718e-05,-0.261809,0.00850556,0.180266,0.045098,1.03322,0.0140254,1000,0.00348474,1,0.423991,-0.3,0.200352,0
0.997891,0.71695,0.743902,1.03292,12.4101,1.63482e-05,0.000546111,0.000332272,0.00904061,-0.00276705,3.66454e-05,-0.00397354,-0.00359566,-0.000149873,-0.000172917,-0.00326255,0.14371,0.233944,0.12895,-0.132944,-0.0056945,-2.70481e-05,-0.261509,0.00578847,0.181447,0.0524969,1.03316,0.0140298,1000,0.00348944,1,0.424988,-0.3,0.199354,0
0.997891,0.71671,0.744028,1.03292,12.4101,1.63482e-05,0.000545982,0.000332087,0.00903671,-0.00276144,3.53761e-05,-0.00397036,-0.00361552,-0.000147169,-0.000174553,-0.00335969,0.128814,0.248515,0.115846,-0.117947,-0.00574741,-2.95526e-05,-0.261609,0.00346585,0.18218,0.0663344,1.03308,0.0140341,1000,0.0034936,1,0.425986,-0.3,0.198357,0
0.997891,0.716454,0.744137,1.03292,12.4101,1.63482e-05,0.00054597,0.000331936,0.00903409,-0.00275399,3.59794e-05,-0.00396491,-0.00363591,-0.000145651,-0.000177141,-0.00347453,0.111457,0.265528,0.100269,-0.100489,-0.0058026,-3.07159e-05,-0.262023,0.00146632,0.182899,0.0826291,1.03298,0.0140385,1000,0.00349665,1,0.426984,-0.3,0.197359,0
0.997891,0.716181,0.744229,1.03292,12.4101,1.63482e-05,0.000546065,0.000331808,0.00903275,-0.00274485,3.86668e-05,-0.00395716,-0.00365648,-0.00014497,-0.000180669,-0.00360131,0.0974392,0.279394,0.0883837,-0.0863735,-0.00585395,-3.66289e-05,-0.262583,-0.000368787,0.183889,0.0955052,1.03286,0.0140429,1000,0.00349849,1,0.427981,-0.3,0.196362,0
0.997891,0.715899,0.744312,1.03292,12.4101,1.63482e-05,0.000546248,0.000331687,0.00903269,-0.00273462,4.30375e-05,-0.00394747,-0.00367694,-0.000144634,-0.000185062,-0.00373091,0.0916239,0.285193,0.0850831,-0.0804587,-0.0058974,-5.02803e-05,-0.263034,-0.00229064,0.185138,0.100055,1.03273,0.0140473,1000,0.00349931,1,0.428979,-0.3,0.195364,0
0.997891,0.715615,0.744393,1.03292,12.4101,1.63482e-05,0.000546503,0.000331571,0.00903386,-0.00272424,4.81283e-05,-0.00393648,-0.0036964,-0.000143966,-0.000189664,-0.00385199,0.095241,0.281602,0.0914542,-0.0839782,-0.00592988,-7.41057e-05,-0.263152,-0.00452445,0.186528,0.095074,1.03259,0.0140518,1000,0.00349932,1,0.429976,-0.3,0.194366,0
0.997891,0.715339,0.744482,1.03292,12.4101,1.63482e-05,0.000546812,0.00033148,0.00903626,-0.0027146,5.28383e-05,-0.00392489,-0.00371381,-0.000142337,-0.000193179,-0.00395099,0.106024,0.270963,0.105141,-0.0946615,-0.00594849,-0.000111899,-0.262888,-0.00712857,0.188052,0.082911,1.03246,0.0140562,1000,0.00349862,1,0.430974,-0.3,0.193369,0
0.997892,0.715076,0.744583,1.03292,12.4101,1.63482e-05,0.00054716,0.000331444,0.00903992,-0.00270606,5.64938e-05,-0.00391308,-0.00372869,-0.000139559,-0.000194401,-0.00401537,0.120937,0.25638,0.123071,-0.109476,-0.00595065,-0.000167008,-0.262413,-0.00994551,0.189726,0.0666544,1.03235,0.0140606,1000,0.00349727,1,0.431972,-0.3,0.192371,0
0.997892,0.714828,0.744701,1.03292,12.4101,1.63482e-05,0.000547538,0.000331489,0.00904485,-0.00269848,5.91957e-05,-0.00390086,-0.00374141,-0.000136033,-0.00019296,-0.00403882,0.13814,0.239507,0.14329,-0.126582,-0.00593876,-0.000237505,-0.262004,-0.0127202,0.191398,0.0481084,1.03227,0.014065,1000,0.00349529,1,0.432969,-0.3,0.191373,0
0.997893,0.714598,0.744836,1.03292,12.4101,1.63482e-05,0.000547954,0.000331627,0.00905104,-0.00269147,6.16056e-05,-0.00388763,-0.00375263,-0.000132503,-0.000189463,-0.00402301,0.156327,0.22126,0.16432,-0.144671,-0.00592311,-0.000313105,-0.26185,-0.0152845,0.19279,0.0284698,1.03221,0.0140693,1000,0.00349257,1,0.433967,-0.3,0.190376,0
0.997894,0.714387,0.744989,1.03292,12.4102,1.63482e-05,0.000548426,0.000331847,0.00905835,-0.00268479,6.43615e-05,-0.00387286,-0.0037629,-0.000129592,-0.000185035,-0.00397506,0.17387,0.202941,0.18445,-0.162116,-0.00591443,-0.000382743,-0.261971,-0.017617,0.193695,0.0092455,1.03217,0.0140737,1000,0.00348905,1,0.434965,-0.3,0.189378,0
0.997895,0.714193,0.745159,1.03293,12.4102,1.63482e-05,0.000548965,0.00033212,0.00906656,-0.00267862,6.76866e-05,-0.00385633,-0.0037726,-0.000127539,-0.000180717,-0.00390474,0.18977,0.185431,0.202783,-0.177914,-0.00591477,-0.000444498,-0.262282,-0.0197921,0.194107,-0.0086763,1.03216,0.0140781,1000,0.00348483,1,0.435962,-0.3,0.188381,0
0.997897,0.714016,0.745343,1.03293,12.4102,1.63482e-05,0.000549568,0.000332406,0.00907532,-0.00267346,7.13579e-05,-0.00383827,-0.00378186,-0.000126309,-0.00017703,-0.00382283,0.204535,0.168339,0.220103,-0.192582,-0.00591832,-0.000503464,-0.262678,-0.0218759,0.194221,-0.0258822,1.03217,0.0140824,1000,0.00348018,1,0.43696,-0.3,0.187383,0
0.997898,0.713857,0.745543,1.03293,12.4102,1.63482e-05,0.000550205,0.000332671,0.00908411,-0.00266984,7.49433e-05,-0.00381931,-0.00379036,-0.000125739,-0.000173746,-0.00373901,0.219289,0.150959,0.237907,-0.207239,-0.00591735,-0.000565631,-0.263152,-0.0238516,0.194433,-0.0434737,1.0322,0.0140867,1000,0.00347536,1,0.437957,-0.3,0.186385,0
0.997899,0.713715,0.745757,1.03293,12.4103,1.63482e-05,0.000550823,0.000332894,0.0090923,-0.00266778,7.82174e-05,-0.00380029,-0.00379751,-0.000125553,-0.000170114,-0.00365867,0.234803,0.133195,0.25731,-0.22266,-0.00590675,-0.000634543,-0.263799,-0.0256261,0.195253,-0.0620575,1.03226,0.0140909,1000,0.00347045,1,0.438955,-0.3,0.185388,0
0.997901,0.713591,0.745987,1.03293,12.4103,1.63482e-05,0.000551371,0.000333072,0.00909932,-0.00266678,8.13642e-05,-0.00378196,-0.00380264,-0.000125472,-0.00016554,-0.00358133,0.252028,0.114809,0.279418,-0.23979,-0.00588885,-0.000707244,-0.264726,-0.0270773,0.197113,-0.0823046,1.03234,0.0140951,1000,0.00346536,1,0.439953,-0.3,0.18439,0
0.997902,0.713486,0.746236,1.03293,12.4103,1.63482e-05,0.00055184,0.000333202,0.00910498,-0.0026662,8.47366e-05,-0.00376501,-0.00380507,-0.00012528,-0.000160015,-0.00350166,0.272216,0.0949741,0.305409,-0.259883,-0.00587315,-0.000775772,-0.265961,-0.0281872,0.200191,-0.105217,1.03245,0.0140993,1000,0.00345991,1,0.44095,-0.3,0.183392,0
0.997904,0.713402,0.746506,1.03293,12.4103,1.63482e-05,0.000552259,0.000333286,0.00910944,-0.00266556,8.85512e-05,-0.00375013,-0.0038041,-0.000124736,-0.00015393,-0.00341249,0.294905,0.0740991,0.334519,-0.282479,-0.00586894,-0.000831837,-0.267444,-0.0290219,0.204309,-0.13021,1.03258,0.0141035,1000,0.00345397,1,0.441948,-0.3,0.182395,0
0.997905,0.713337,0.746799,1.03293,12.4104,1.63483e-05,0.000552656,0.000333324,0.00911311,-0.00266457,9.27858e-05,-0.003738,-0.00379911,-0.000123539,-0.000147749,-0.00330882,0.31588,0.0559459,0.362051,-0.303359,-0.00587932,-0.000871878,-0.269027,-0.0297262,0.208999,-0.153053,1.03275,0.0141077,1000,0.00344747,1,0.442946,-0.3,0.181397,0
0.997907,0.713287,0.747108,1.03293,12.4104,1.63483e-05,0.000553044,0.000333329,0.00911634,-0.00266318,9.71446e-05,-0.00372918,-0.00378966,-0.000121371,-0.000141849,-0.00319136,0.328469,0.0465376,0.380775,-0.315852,-0.00590447,-0.000896342,-0.270478,-0.0305571,0.213657,-0.167119,1.03294,0.0141119,1000,0.00344041,1,0.443943,-0.3,0.1804,0
0.997909,0.713239,0.747424,1.03293,12.4104,1.63483e-05,0.000553411,0.000333317,0.00911928,-0.00266145,0.000101108,-0.00372399,-0.00377611,-0.000117871,-0.000136401,-0.00306708,0.327634,0.0503848,0.38533,-0.314919,-0.00594335,-0.000907442,-0.2715,-0.031815,0.217858,-0.167473,1.03313,0.0141162,1000,0.00343308,1,0.444941,-0.3,0.179402,0
0.99791,0.713182,0.747732,1.03293,12.4105,1.63483e-05,0.000553728,0.000333308,0.00912186,-0.00265933,0.000104112,-0.00372236,-0.00376036,-0.00011267,-0.000131386,-0.00294586,0.313599,0.0670788,0.376049,-0.300784,-0.00598973,-0.000911248,-0.271899,-0.0336632,0.221564,-0.154485,1.03332,0.0141205,1000,0.00342614,1,0.445938,-0.3,0.178404,0
